Title_Store1,Title_Store2,Price_Store1,Price_Store2,HappyPrice_Store1,HappyPrice_Store2,Link_Store1,Link_Store2,Specs_JSON_Store1,Specs_JSON_Store2,Image_Store1,Image_Store2,Title_Similarity_Score,Specs_Similarity_Score
"Monitor 27"" AOC Q27P2Q IPS 2560×1440, VGA,HDMI, DP, 4xUSB, Speakers","AOC GAMING 27"" Q27G4XF IPS QHD 180Hz","10.980,00 ден.",12.499,,11.499,https://www.anhoch.com/products/monitor-27-aoc-q27p2q-ips-25601440-vgahdmi-dp-4xusb-speakers-1337,/categories/monitori1/AOC-GAMING-27--Q27G4XF-IPS-QHD-180Hz,"{""brand"": ""AOC"", ""model"": ""Q27P2Q"", ""screen_size"": ""27"", ""resolution"": ""2560x1440"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""IPS"", ""refresh_rate"": ""75 Hz"", ""response_time"": ""5 ms"", ""connectivity_options"": ""VGA, HDMI, DP, 4x USB"", ""adjustability_options"": ""Pivot, Height adjustable""}","{""brand"": ""AOC"", ""model"": ""GAMING 27 Q27G4XF IPS QHD 180Hz"", ""screen_size"": ""27\"" (68.5cm)"", ""resolution"": ""2560x1440"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""Fast IPS"", ""refresh_rate"": ""180 Hz"", ""response_time"": ""0.5 ms""}",https://www.anhoch.com/storage/media/q27p2q.jpg,/2024/12/01/Q27G4XF_FRONT_FIXED-large.jpg?width=192,0.6043,0.8196
"Notebook Acer Swift GO 14 Ultra 7 155H/32GB DDR5/1TB/14"" 2.8K OLED 120Hz/Thunderbolt","Лаптоп ACER Swift X 14 SFX14-71G-76KY 14.5"" OLED i7-13700H/32GB DDR5/1TB/RTX 4050 6GB","71.980,00 ден.",86.999,,79.999,https://www.anhoch.com/products/notebook-acer-swift-go-14-ultra-7-155h32gb-ddr51tb14-28k-oled-120hzthunderbolt-7282,/categories/prenosni_kompjuteri/ACER-Swift-X-14-SFX14-71G-76KY-14-5--OLED-i7-13700H-32GB-DDR5-1TB-RTX-4050-6GB,"{""brand"": ""Acer"", ""model"": ""Swift GO 14 Ultra"", ""processor"": ""Intel Core Ultra 7 processor 155H"", ""processor_generation"": ""Ultra 7"", ""ram"": ""32 GB"", ""storage"": ""1 TB"", ""storage_type"": ""PCIe Gen4 SSD"", ""operating_system"": ""Linux"", ""display_size"": ""14 inches"", ""display_resolution"": ""2.8K (2880x1800)"", ""graphics_card"": ""Intel Arc Graphics"", ""battery_life"": ""No specification found""}","{""brand"": ""Acer"", ""model"": ""Swift X 14"", ""processor"": ""Intel Core i7 13700H"", ""cpu_cores"": 6, ""cpu_threads"": 20, ""cpu_speed"": ""Up to 5.0 GHz with Intel Turbo Boost Technology"", ""ram"": ""32GB LPDDR5"", ""storage"": ""1.000GB M.2 PCIe Gen4 Solid-State-Drive (SSD)"", ""operating_system"": null, ""display_size"": ""14.5 (36,83cm)"", ""display_resolution"": ""2880 x 1800"", ""display_aspect_ratio"": null, ""battery_life"": ""15h"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/nx.ky7ex.002.jpg,/2024/06/26/ACERSwiftX14SFX14-71G-76KY_2b941e75-e34e-440f-8599-fe5f0ec2b781.JPG?width=192,0.8009,0.8208
"Notebook HP ProBook 455 G9 Ryzen5 5625U 8GB/256GB/15.6"" FullHD IPS/USB-C/GigaLAN/DOS/Silver",Лаптоп ASUS Vivobook Go 15 E1504FA-BQ511 R5-7520U/8GB DDR5/512GB,"26.980,00 ден.",27.999,,20.999,https://www.anhoch.com/products/notebook-hp-probook-455-g9-ryzen5-5625u-8gb256gb156-fullhd-ipsusbcgigalandossilver-1315,/categories/prenosni_kompjuteri/ASUS-Vivobook-Go-15-E1504FA-BQ511-R5-7520U-8GB-DDR5-512GB-,"{""brand"": ""HP"", ""model"": ""ProBook 455 G9"", ""processor"": ""AMD Ryzen 5 5625U"", ""processor_generation"": ""6C/12T"", ""ram"": ""8 GB"", ""storage"": ""256-GB"", ""storage_type"": ""fixed PCIe NVMe drive"", ""graphics_card"": ""Integrated AMD Radeon"", ""operating_system"": ""DOS"", ""display_size"": ""15.6\"""", ""display_resolution"": ""FHD (1920 x 1080)"", ""battery_life"": ""42 Wh""}","{""brand"": ""ASUS"", ""model"": ""Vivobook Go 15 E1504FA-BQ511"", ""processor"": ""AMD Ryzen 5 7520U"", ""cpu_cores"": ""4-core"", ""cpu_threads"": ""8-thread"", ""cpu_speed"": ""up to 4.3 GHz max boost"", ""ram"": ""8GB DDR5"", ""storage"": ""512GB M.2 NVMe PCIe 3.0 SSD"", ""operating_system"": null, ""display_size"": ""15.6"", ""display_resolution"": ""FHD (1920 x 1080)"", ""display_aspect_ratio"": null, ""battery_life"": null, ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/probook450.jpg,/2024/02/07/A1.png?width=192,0.6355,0.8413
"Notebook Apple MacBook Air M1 Octa Core/8GB/256GB SSD/Apple 7C GPU/13.3"" LED IPS/Backlit Kb/Silver",Apple MacBook Air 13.6 M4/10C CPU/8C GPU/16GB/256GB STARLIGHT mw0y3ze/a,"44.980,00 ден.",75.999,,,https://www.anhoch.com/products/notebook-apple-macbook-air-m1-octa-core8gb256gb-ssdapple-7c-gpu133-led-ipsbacklit-kbsilver-1905,/categories/prenosni_kompjuteri/84112105-Apple-MacBook-Air-13-6-M4-10C-CPU-8C-GPU-16GB-256GB-STARLIGHT-mw0y3ze-a,"{""brand"": ""Apple"", ""model"": ""MacBook Air"", ""processor"": ""Apple M1"", ""processor_generation"": ""Octa Core"", ""ram"": ""8 GB"", ""storage"": ""256 GB"", ""storage_type"": ""SSD"", ""graphics_card"": ""Apple 7-Core GPU"", ""operating_system"": ""macOS Ventura"", ""display_size"": ""13.3\"""", ""display_resolution"": ""2560 x 1600"", ""battery_life"": ""up to 15 Hours""}","{""brand"": ""Apple"", ""model"": ""MacBook Air"", ""processor"": ""M4"", ""cpu_cores"": ""10"", ""cpu_threads"": ""8"", ""cpu_speed"": null, ""ram"": ""16GB"", ""storage"": ""256GB SSD"", ""operating_system"": ""macOS Sequoia"", ""display_size"": ""13.6\"""", ""display_resolution"": ""2560x1664"", ""display_aspect_ratio"": null, ""battery_life"": ""53.8Wh Li-Po"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/mgn93lla_1.jpg,/2025/03/14/Screenshot2025-03-12at13-28-14UltrabukAPPLEMacBookAir13M410C16256MW0Y3ZEAST13.6APPLEM410-CORECHIPRAM16GBSSD256GBAPPLE8COREGPUMACOSSTARLIGHT_c1b22183-2ec0-438d-888f-dd54fda93179.png?width=192,0.7749,0.8783
Glasses Barner Le Marais Black Noir w/Blue Light Protection,Заштитни очила BARNER Le marais Kids - Black Noir,"4.490,00 ден.",4.199,,,https://www.anhoch.com/products/glasses-barner-le-marais-black-noir-wblue-light-protection-7101,/categories/ZASTITNI_OCILA_I_SLUSALKI/BARNER-Le-marais-Kids---Black-Noir,"{""brand"": ""Barner"", ""model"": ""Le Marais"", ""lens_material"": ""CR39"", ""frame_material"": ""TR-90"", ""lens_type"": ""Blue Light Protection"", ""prescription_available"": null, ""blue_light_blocking"": ""yes"", ""polarized_lenses"": null, ""weight"": null}","{""brand"": ""BARNER"", ""model"": ""Le marais Kids"", ""frame_type"": ""TR-90"", ""lens_material"": ""CR39"", ""prescription_type"": null, ""polarization"": ""blocks 100% of blue light under 410nm and 45% of blue light on the spectrum 430nm - 450nm"", ""coatings"": null, ""water_resistance"": null, ""weight"": null}",https://www.anhoch.com/storage/media/mbn2.jpg,/2021/02/10/3_ff2fbac0-ec58-4c2b-a701-3ba441b6f63f.png?width=192,0.5383,0.8348
Glasses Barner Le Marais Dark Green w/Blue Light Protection,Заштитни очила BARNER Le Marais - Dark Green,"4.490,00 ден.",4.499,,,https://www.anhoch.com/products/glasses-barner-le-marais-dark-green-wblue-light-protection-7103,/categories/ZASTITNI_OCILA_I_SLUSALKI/BARNER-Le-Marais---Dark-Green,"{""brand"": ""Barner"", ""model"": ""Le Marais"", ""lens_material"": ""CR39"", ""frame_material"": ""TR-90"", ""lens_type"": null, ""prescription_available"": null, ""blue_light_blocking"": ""Yes"", ""polarized_lenses"": null, ""weight"": null}","{""brand"": ""BARNER"", ""model"": ""Le Marais"", ""frame_type"": ""TR-90"", ""lens_material"": ""CR39"", ""prescription_type"": null, ""polarization"": null, ""coatings"": null, ""water_resistance"": null, ""weight"": null}",https://www.anhoch.com/storage/media/mdg2.jpg,/2021/11/26/1111.JPG?width=192,0.5079,0.8086
AMD 4700S Desktop Kit CPU 8-Core 3.6GHz/RAM 16GB GDDR6/Mini-ITX MB/Cooler (PlayStation 5 SoC),CPU AMD Ryzen 5 8400F 6-Core 4.2GHz 16MB Cache AM5 w/o Graphics BOX,"14.980,00 ден.",8.599,,,https://www.anhoch.com/products/amd-4700s-desktop-kit-cpu-8core-36ghzram-16gb-gddr6miniitx-mbcooler-playstation-5-soc-3325,/categories/Procesori/84111581-CPU-AMD-Ryzen-5-8400F-6-Core-4-2GHz-16MB-Cache-AM5-w-o-Graphics-BOX,"{""brand"": ""AMD"", ""model"": ""4700S"", ""socket_type"": null, ""core_count"": 8, ""thread_count"": 16, ""clock_speed"": ""3.6GHz"", ""cache_memory"": ""12MB (4MB L2 + 8MB L3)"", ""architecture"": ""Zen 2""}","{""brand"": ""AMD"", ""model"": ""Ryzen 5 8400F"", ""architecture"": ""Zen 4"", ""number_of_cores"": 6, ""number_of_threads"": 12, ""clock_speed"": ""4.2 GHz"", ""turbo_boost"": ""Up to 4.7 GHz"", ""cache_memory"": ""L2: 6MB, L3: 16MB"", ""memory_type"": "" DDR5"", ""socket_type"": ""AM5""}",https://www.anhoch.com/storage/media/100900000005_1.jpg,/2025/02/22/84111581_ff2f4ab5-d4ad-414f-8a0b-b11114b802ed.jpg?width=192,0.6557,0.8023
"Monitor 34"" LG 34WP65CP-B UltraWide Curved, VA, QHD, 160Hz, 5ms, 2xHDMI, DP, HDR10,FreeSync Premium",LG 32MR50C-BQ Curved FHD 100Hz,"19.480,00 ден.",9.999,,9.299,https://www.anhoch.com/products/monitor-34-lg-34wp65cpb-ultrawide-curved-va-qhd-160hz-5ms-2xhdmi-dp-hdr10freesync-premium-6445,/categories/monitori1/LG-32MR50C-BQ-Curved-FHD-100Hz,"{""brand"": ""LG"", ""model"": ""34WP65CP-B"", ""screen_size"": ""34"", ""resolution"": ""3440 x 1440"", ""aspect_ratio"": ""21:9"", ""panel_type"": ""VA Curved"", ""refresh_rate"": ""160Hz"", ""response_time"": ""5ms"", ""connectivity_options"": ""2xHDMI,DisplayPort"", ""adjustability_options"": ""Tilt/Height""}","{""brand"": ""LG"", ""model"": ""32MR50C-BQ"", ""screen_size"": ""80cm"", ""resolution"": ""FHD (1920x1080)"", ""aspect_ratio"": null, ""panel_type"": ""VA"", ""refresh_rate"": ""100Hz"", ""response_time"": ""5ms""}",https://www.anhoch.com/storage/media/34wp65cp-b.aeu_1.jpg,/2024/12/21/lg32100hz_3adb9d12-f89a-44d4-9c9f-9eed9b426dc2.jpg?width=192,0.7136,0.8378
"Tablet PC Apple iPad (A16) 128GB 11"" WiFi Silver",Apple 10.9-inch iPad (10th Gen) Wi-Fi 64GB Silver mcm74hc/a,"25.980,00 ден.",24.399,,23.199,https://www.anhoch.com/products/tablet-pc-apple-ipad-a16-128gb-11-wifi-silver-6450,/categories/TABLETI/Apple-10-9-inch-iPad--10th-Gen--Wi-Fi-64GB-Silver-mcm74hc-a,"{""brand"": ""Apple"", ""model"": ""iPad (A16)"", ""operating_system"": ""iPadOS 18.3.2"", ""processor"": ""Apple A16 Bionic"", ""ram"": ""6 GB"", ""storage_capacity"": ""128 GB"", ""display_size"": ""11.0 inches"", ""display_resolution"": ""1640 x 2360 pixels"", ""battery_life"": null, ""weight"": ""477 g"", ""dimensions"": ""248.6 x 179.5 x 7 mm""}","{""brand"": ""Apple"", ""model"": ""iPad (10th Gen)"", ""screen_size"": ""10.9"", ""resolution"": ""1640 x 2360"", ""processor"": ""A14 Bionic 6 Core"", ""ram"": ""4GB"", ""storage"": ""64GB"", ""operating_system"": ""iPad"", ""battery_life"": ""7606mAh (28.6Wh)"", ""weight"": null}",https://www.anhoch.com/storage/media/ipad_a16_silver.jpg,/2024/12/04/ipad10silver_542b0404-2029-4a62-a51e-5d9f5ae158bf.jpg?width=192,0.7612,0.8731
"Notebook Apple MacBook Air M2 Octa Core/8GB/512GB SSD/15.3"" LED IPS/Backlit Kb/Midnight",Лаптоп MacBook Air 15.3 M2/8C CPU/10C GPU/8GB/256GB Starlight mqku3ze/a,"69.980,00 ден.",97.499,,78.999,https://www.anhoch.com/products/notebook-apple-macbook-air-m2-octa-core8gb512gb-ssd153-led-ipsbacklit-kbmidnight-9794,/categories/prenosni_kompjuteri/MacBook-Air-15-3-M2-8C-CPU-10C-GPU-8GB-256GB-Starlight-mqku3ze-a,"{""brand"": ""Apple"", ""model"": ""MacBook Air M2"", ""processor"": ""Apple M2 Octa Core"", ""processor_generation"": ""8 Core"", ""ram"": ""8 GB"", ""storage"": ""512 GB"", ""storage_type"": ""SSD"", ""graphics_card"": ""Apple 10-Core GPU"", ""operating_system"": ""macOS Ventura"", ""display_size"": ""15.3"", ""display_resolution"": ""2880 x 1864"", ""battery_life"": ""up to 18 Hours""}","{""brand"": ""Apple"", ""model"": ""MacBook Air"", ""processor"": ""Apple M2 chip"", ""cpu_cores"": 8, ""cpu_threads"": 10, ""cpu_speed"": null, ""ram"": ""8GB"", ""storage"": ""256GB SSD"", ""operating_system"": null, ""display_size"": ""15.3\"""", ""display_resolution"": ""2880x1864"", ""display_aspect_ratio"": null, ""battery_life"": ""18 h"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/mqkw3zea_1.jpg,/2023/06/17/Apple2_7657f5c5-7808-4149-bc79-03048ae786a3.JPG?width=192,0.6147,0.8969
"Monitor 32"" Samsung LS32BG650EUXEN Odyssey G6 QHD 2560x1440,2xHDMI,DP,2xUSB,1ms,240Hz","SAMSUNG GAMING 32"" LS32BG650EUXEN Odyssey G65B Curved 240Hz VA WQHD","24.980,00 ден.",30.999,,25.499,https://www.anhoch.com/products/monitor-32-samsung-ls32bg650euxen-odyssey-g6-qhd-2560x14402xhdmidp2xusb1ms240hz-9287,/categories/monitori1/SAMSUNG-32--LS32BG650EUXEN-Odyssey-G65B-Curved-240Hz-VA-WQHD,"{""brand"": ""Samsung"", ""model"": ""LS32BG650EUXEN"", ""screen_size"": ""32"", ""resolution"": ""2560x1440"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""VA"", ""refresh_rate"": ""240Hz"", ""response_time"": ""1ms"", ""connectivity_options"": [""HDMI"", ""DisplayPort"", ""USB""], ""adjustability_options"": [""Height Adjustable Stand"", ""Tilt"", ""Turning"", ""Rotating""]}","{""brand"": ""SAMSUNG"", ""model"": ""G65B"", ""screen_size"": ""32\"""", ""resolution"": ""QHD (2,560 x 1,440)"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""VA"", ""refresh_rate"": ""Max 240Hz"", ""response_time"": ""1ms(GTG)""}",https://www.anhoch.com/storage/media/ls32bg650euxen.jpg,/2024/10/04/LS32BG650EUXEN_3bdd2e3f-3631-4b95-98c8-6f24168b5a1c.JPG?width=192,0.7195,0.8073
"Monitor 27"" Dell AW2724HF Alienware Gaming FHD Fast IPS 360Hz 1ms AMD FreeSync HDMI/2xDP/4xUSB/Audio","DELL Alienware GAMING 27"" AW2724HF IPS FHD HAS 360Hz","22.580,00 ден.",22.499,,21.999,https://www.anhoch.com/products/monitor-27-dell-aw2724hf-alienware-gaming-fhd-fast-ips-360hz-1ms-amd-freesync-hdmi2xdp4xusbaudio-2076,/categories/monitori1/84111631-DELL-Alienware-GAMING-27--AW2724HF-IPS-FHD-HAS-360Hz,"{""brand"": ""Dell"", ""model"": ""AW2724HF"", ""screen_size"": ""27"", ""resolution"": ""Full HD (1080p)"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""Fast IPS"", ""refresh_rate"": ""360Hz"", ""response_time"": ""1ms"", ""connectivity_options"": ""HDMI, 2x DisplayPort, 4x USB 3.2 Gen 1, USB 3.2 Gen 1 upstream"", ""adjustability_options"": ""Height, pivot (rotation), swivel, tilt""}","{""brand"": ""DELL"", ""model"": ""Alienware GAMING AW2724HF"", ""screen_size"": ""27"", ""resolution"": ""1920x1080px"", ""aspect_ratio"": null, ""panel_type"": ""Fast IPS"", ""refresh_rate"": ""360Hz"", ""response_time"": ""0.5ms""}",https://www.anhoch.com/storage/media/aw2724hf.jpg,/2025/02/13/image-Photoroom28_bcfe8d9f-7ccd-43e7-82f2-9e01b8a621e5.png?width=192,0.7751,0.8087
"Notebook HP Pavilion 15 i5-1335U 16GB/512GB SSD/15.6"" FullHD IPS/Fog Blue/DOS",LENOVO IdeaPad Slim 3 15IRH10 15.3” FHD+/i7-13620H/16GB DDR5/512GB,"30.980,00 ден.",33.999,,31.999,https://www.anhoch.com/products/notebook-hp-pavilion-15-i51335u-16gb512gb-ssd156-fullhd-ipsfog-bluedos-2358,/categories/prenosni_kompjuteri/84112161-LENOVO-IdeaPad-Slim-3-15IRH10-15-3-FHD-i7-13620H-16GB-DDR5-512GB,"{""brand"": ""HP"", ""model"": ""Pavilion 15"", ""processor"": ""Intel Core i5-1335U"", ""processor_generation"": ""up to 4.6 GHz with Intel Turbo Boost Technology"", ""ram"": ""16GB"", ""storage"": ""512 GB"", ""storage_type"": ""PCIe NVMe M.2 SSD"", ""operating_system"": ""FreeDOS 3.0"", ""display_size"": ""15.6"", ""display_resolution"": ""Full HD IPS (1920 x 1080)"", ""graphics_card"": ""Intel Iris Xe Graphics"", ""battery_life"": ""null""}","{""brand"": ""LENOVO"", ""model"": ""IdeaPad Slim 3 15IRH10"", ""processor"": ""Intel Core i7-13620H"", ""cpu_cores"": ""10"", ""cpu_threads"": ""16"", ""cpu_speed"": {""base_frequency"": ""2.4GHz"", ""boost_frequency"": ""4.9GHz""}, ""ram"": ""16GB"", ""storage"": ""512GB SSD"", ""operating_system"": null, ""display_size"": ""15.3\"""", ""display_resolution"": ""1920x1200px"", ""display_aspect_ratio"": ""WUXGA"", ""battery_life"": ""50Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/8c9n7ea.jpg,/2025/03/20/image-Photoroom22_0c340c8d-81a4-4b9c-805b-0620d73832a8.png?width=192,0.604,0.8413
"Notebook Lenovo Yoga 7 2in1 Ryzen5 8640HS/8GB/512GB SSD/14"" WUXGA IPS Touch/W11H/Arctic Gray","LENOVO Yoga 7 2-in-1 14AKP10 14"" 2.8K OLED 120Hz Touch/R7-AI 350/32GB DDR5X/1TB/WIN11","42.980,00 ден.",68.999,,,https://www.anhoch.com/products/notebook-lenovo-yoga-7-2in1-ryzen5-8640hs8gb512gb-ssd14-wuxga-ips-touchw11harctic-gray-3688,/categories/prenosni_kompjuteri/84112969-LENOVO-Yoga-7-2-in-1-14AKP10-14--2-8K-OLED-120Hz-Touch-R7-AI-350-32GB-DDR5X-1TB-WIN11,"{""brand"": ""Lenovo"", ""model"": ""Yoga 7 2in1"", ""processor"": ""AMD Ryzen 5 8640HS"", ""processor_generation"": ""6C / 12T"", ""ram"": ""8GB"", ""storage"": ""512GB SSD"", ""storage_type"": ""M.2 2242 PCIe 4.0x4 NVMe"", ""operating_system"": ""Windows 11 Home"", ""display_size"": ""14\"""", ""display_resolution"": ""1920x1200"", ""graphics_card"": ""Integrated AMD Radeon 760M Graphics"", ""battery_life"": ""null""}","{""brand"": ""LENOVO"", ""model"": ""Yoga 7 2-in-1 14AKP10"", ""processor"": ""AMD Ryzen AI 7 350"", ""cpu_cores"": 8, ""cpu_threads"": 16, ""cpu_speed"": ""2.0/5.0GHz"", ""ram"": ""32GB DDR5X"", ""storage"": ""1TB SSD M.2 2242 PCIe 4.0x4 NVMe"", ""operating_system"": ""Windows 11 Home"", ""display_size"": ""14\"""", ""display_resolution"": ""2880x1800px"", ""display_aspect_ratio"": null, ""battery_life"": ""70Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/83dk000dus_1.jpg,/2025/04/28/image-Photoroom20_76396065-0517-4e8c-b68e-bfca6d3ad5c9.png?width=192,0.763,0.8768
Tablet PC Samsung Galaxy Tab S10 Ultra (Wi-Fi) 12GB/256GB Moonstone Gray,SAMSUNG Galaxy TAB S10 Ultra 12GB/256GB SM-X920NZAREUC Gray,"80.480,00 ден.",80.499,,,https://www.anhoch.com/products/tablet-pc-samsung-galaxy-tab-s10-ultra-wifi-12gb256gb-moonstone-gray-7077,/categories/TABLETI/SAMSUNG-Galaxy-TAB-S10-Ultra-12GB-256GB-SM-X920NZAREUC-Gray,"{""brand"": ""Samsung"", ""model"": ""Galaxy Tab S10 Ultra (Wi-Fi)"", ""operating_system"": ""Android 14"", ""processor"": ""Mediatek Dimensity 9300+ (4 nm)"", ""ram"": ""12GB"", ""storage_capacity"": ""256GB"", ""display_size"": ""14.6 inches"", ""display_resolution"": ""1848 x 2960 pixels"", ""battery_life"": ""11200 mAh, non-removable"", ""weight"": ""718 g"", ""dimensions"": ""326.4 x 208.6 x 5.4 mm""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy TAB S10 Ultra"", ""screen_size"": ""14.6"", ""resolution"": ""1848x2960px"", ""aspect_ratio"": null, ""processor"": ""Mediatek Dimensity 9300+ (4 nm)"", ""ram"": ""12GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""battery_life"": ""11200 mAh"", ""weight"": null}",https://www.anhoch.com/storage/media/sm-x920nzareuc.jpg,/2024/10/07/SM-X920NZAREUC_d1ffe456-034d-46a2-9b7c-b5b1b2b531fd.JPG?width=192,0.7593,0.9199
"Monitor 34"" LG 34GS95QE-B UltraGear Curved OLED, WQHD, 240Hz, 0.03ms, 2xHDMI, DP, G-Sync, Freesync",LG 39GS95QE-B OLED 240Hz,"49.980,00 ден.",95.999,,76.999,https://www.anhoch.com/products/monitor-34-lg-34gs95qeb-ultragear-curved-oled-wqhd-240hz-003ms-2xhdmi-dp-gsync-freesync-6317,/categories/monitori1/LG-39GS95QE-B-OLED-240Hz,"{""brand"": ""LG"", ""model"": ""34GS95QE-B"", ""screen_size"": ""34"", ""resolution"": ""3440 x 1440"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""OLED"", ""refresh_rate"": ""240Hz"", ""response_time"": ""0.03ms"", ""connectivity_options"": ""DisplayPort, HDMI, Headphone Out, USB Up-stream, USB Down-stream"", ""adjustability_options"": ""Tilt/Height/Swivel""}","{""brand"": ""LG"", ""model"": ""39GS95QE-B"", ""screen_size"": null, ""resolution"": ""WQHD (3440 x 1440)"", ""aspect_ratio"": null, ""panel_type"": ""OLED"", ""refresh_rate"": ""240Hz"", ""response_time"": ""0.03ms""}",https://www.anhoch.com/storage/media/34gs95qe-b_1.jpg,/2024/12/06/lg39oled_096757b3-ba0b-4c39-9392-e03dfc20c495.jpg?width=192,0.7229,0.8015
Desktop PC LevelUP Gaming 2 Ryzen 7500F/16GB/1TB NVMe SSD/RTX 4060 Ti 8GB,EWE PC GAMER N1903 R5-5500/16GB/512GB SSD/RX 6500 XT,"63.990,00 ден.",29.999,,27.999,https://www.anhoch.com/products/desktop-pc-levelup-gaming-2-ryzen-7500f16gb1tb-nvme-ssdrtx-4060-ti-8gb-7609,/categories/GAMING_DESKTOP_KOMPJUTERI/84111667-EWE-PC-GAMER-N1903-R5-5500-16GB-512GB-SSD-RX-6500-XT,"{""brand"": ""LevelUP"", ""model"": ""Desktop PC Gaming 2"", ""processor"": ""AMD Ryzen 5 7500F"", ""processor_cores"": 6, ""processor_threads"": 12, ""ram"": ""16GB"", ""ram_type"": ""DDR5"", ""storage"": ""1TB M.2 NVMe"", ""storage_type"": ""NVMe SSD"", ""graphics_card"": ""GeForce RTX 4060 Ti 8GB"", ""operating_system"": null}","{""brand"": """", ""model"": ""EWE PC GAMER N1903"", ""cpu"": ""AMD Ryzen 5 5500"", ""cpu_cores"": ""6-core"", ""cpu_threads"": """", ""cpu_frequency"": ""3.6GHz"", ""ram"": ""16GB"", ""storage"": ""512GB M.2 PCIe SSD"", ""operating_system"": """", ""graphics_card"": ""AMD Radeon RX 6500 XT"", ""gpu_memory"": ""4GB"", ""motherboard"": ""ASUS Prime A520M-K""}",https://www.anhoch.com/storage/media/ca-1p8-00m1wn-00.jpg,/2025/02/17/RAC26139_8e966ee4-aa5c-439c-85cb-8790003be3f2.jpg?width=192,0.681,0.8155
Glasses Barner Dalston Glossy Intense Rust w/Blue Light Protection,BARNER Dalston - Intense Rust (Glossy),"4.490,00 ден.",4.499,,,https://www.anhoch.com/products/glasses-barner-dalston-glossy-intense-rust-wblue-light-protection-7412,/categories/ZASTITNI_OCILA_I_SLUSALKI/BARNER-Dalston---Intense-Rust--Glossy-,"{""brand"": ""Barner"", ""model"": ""Dalston Glossy Intense Rust"", ""lens_material"": ""CR39"", ""frame_material"": ""TR-90"", ""lens_type"": null, ""prescription_available"": null, ""blue_light_blocking"": true, ""polarized_lenses"": null, ""weight"": null}","{""brand"": ""BARNER"", ""model"": ""Dalston"", ""frame_type"": ""TR-90"", ""lens_material"": ""CR39"", ""prescription_type"": null, ""polarization"": ""100% of blue light under 410nm and 45% of blue light in the spectrum 410nm - 450nm"", ""coatings"": null, ""water_resistance"": null, ""weight"": null}",https://www.anhoch.com/storage/media/dalstonglossyintenserust.jpg,/2024/11/26/DalstonGlossyIntenseRust_c567560f-73c1-4c90-b157-81a428dbe4c7.jpg?width=192,0.7068,0.8658
"Notebook HP Envy x360 2-in-1 Ultra 7 155U/16GB/512GB SSD/16"" 2K IPS Touch/Backlit/FP/Win11","ASUS Zenbook Duo UX8406CA-PZ185X 14"" 3K OLED 120Hz Touch/Ultra 7 255H/32GB DDR5X/1TB/WIN11PRO","79.980,00 ден.",118.999,,,https://www.anhoch.com/products/notebook-hp-envy-x360-2in1-ultra-7-155u16gb512gb-ssd16-2k-ips-touchbacklitfpwin11-7421,/categories/prenosni_kompjuteri/ASUS-Zenbook-Duo-UX8406CA-PZ185X-14--3K-OLED-120Hz-Touch-Ultra-7-255H-32GB-DDR5X-1TB-WIN11PRO,"{""brand"": ""HP"", ""model"": ""Envy x360 2-in-1 Ultra 7 155U"", ""processor"": ""Intel Core Ultra 7 155U"", ""processor_generation"": null, ""ram"": ""16 GB"", ""storage"": ""512 GB"", ""storage_type"": ""SSD"", ""graphics_card"": ""Integrated Graphics"", ""operating_system"": ""Windows 11"", ""display_size"": ""16\"""", ""display_resolution"": ""2K (1920 x 1200)"", ""battery_life"": null}","{""brand"": ""ASUS"", ""model"": ""Zenbook Duo UX8406CA-PZ185X"", ""processor"": ""Intel Core Ultra 7 Processor 255H"", ""cpu_cores"": ""16"", ""cpu_threads"": ""16"", ""cpu_speed"": ""up to 5.1 GHz"", ""ram"": ""32GB"", ""storage"": ""1TB SSD M.2 NVMe PCIe 4.0"", ""operating_system"": ""Windows 11 Pro"", ""display_size"": ""14\"""", ""display_resolution"": ""2880x1800px"", ""display_aspect_ratio"": ""16:10"", ""battery_life"": ""75Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/a0dr9ea.jpg,/2025/01/20/Screenshot2025-01-20133833_50a419c1-18d0-4558-8876-c6358752b221.jpg?width=192,0.6239,0.8297
